permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
M241727,8,otc alterations permit,2011-02-15T00:00:00.000,0248,013,2011-02-15T11:40:38.000,2011-02-15T11:44:12.000,2011-02-15T11:44:12.000,,issued,2011-02-15T11:44:12.000,1370,California,St,94109.0,,,,,,1.0,N,Y,3.0,Nob Hill,1230427233189,2025-08-07T23:55:01.000,POINT (-122.417013325 37.791156731),eas_address_point
M241766,8,otc alterations permit,2011-02-15T00:00:00.000,1770,015,2011-02-15T15:14:06.000,2011-02-15T15:19:38.000,2011-02-15T15:19:38.000,,issued,2011-02-15T15:19:38.000,1371,15th,Av,94122.0,,,,,,1.0,N,Y,7.0,Inner Sunset,1230469113405,2025-08-07T23:55:01.000,POINT (-122.473039598 37.762427747),eas_address_point
201102140147,8,otc alterations permit,2011-02-14T00:00:00.000,0655,031,2011-02-14T08:14:23.000,2011-02-14T08:20:33.000,2011-02-14T08:20:33.000,2013-02-25T00:00:00.000,complete,2013-02-25T00:00:00.000,2541,California,St,94115.0,apartments,apartments,8.0,8.0,14880.0,14880.0,N,Y,2.0,Pacific Heights,1230284413207,2025-08-07T23:55:01.000,POINT (-122.436186945 37.788297576),eas_address_point
201102140148,8,otc alterations permit,2011-02-14T00:00:00.000,5450,032,2011-02-14T08:22:51.000,2011-02-14T10:51:52.000,2011-02-14T10:47:11.000,2011-04-07T00:00:00.000,complete,2011-04-07T00:00:00.000,2701,San Bruno,Av,94134.0,barber/beauty salon,barber/beauty salon,1.0,1.0,34188.0,34188.0,N,Y,9.0,Portola,1230285182468,2025-08-07T23:55:01.000,POINT (-122.403297368 37.72758803),eas_address_point
201102140150,8,otc alterations permit,2011-02-14T00:00:00.000,6540,039B,2011-02-14T08:30:13.000,2011-02-15T11:38:15.000,2011-02-15T11:38:15.000,2011-06-17T00:00:00.000,complete,2011-06-17T00:00:00.000,537,Jersey,St,94114.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,7000.0,N,Y,8.0,Noe Valley,1230287448984,2025-08-07T23:55:01.000,POINT (-122.43702661 37.750064476),eas_address_point
201102140152,8,otc alterations permit,2011-02-14T00:00:00.000,0624,003B,2011-02-14T08:30:45.000,2011-02-14T09:41:17.000,2011-02-14T09:41:17.000,2011-05-17T00:00:00.000,complete,2011-05-17T00:00:00.000,1930,Sacramento,St,94109.0,apartments,apartments,18.0,18.0,24975.0,24975.0,N,Y,2.0,Pacific Heights,1230286399895,2025-08-07T23:55:01.000,POINT (-122.424790876 37.791275039),eas_address_point
201102140153,8,otc alterations permit,2011-02-14T00:00:00.000,2959,025,2011-02-14T08:37:01.000,2011-02-14T09:05:05.000,2011-02-14T09:05:05.000,2011-05-05T00:00:00.000,complete,2011-05-05T00:00:00.000,75,Chaves,Av,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,57000.0,57000.0,N,Y,7.0,West of Twin Peaks,1230288148064,2025-08-07T23:55:01.000,POINT (-122.453415911 37.742247708),eas_address_point
201102140167,8,otc alterations permit,2011-02-14T00:00:00.000,3532,057,2011-02-14T10:21:05.000,2011-02-14T10:27:16.000,2011-02-14T10:22:41.000,2012-02-10T00:00:00.000,complete,2012-02-10T00:00:00.000,77,Woodward,St,94103.0,apartments,apartments,4.0,4.0,1.0,1.0,N,,9.0,Mission,1230306264957,2025-08-07T23:55:01.000,POINT (-122.420637627 37.768766975),eas_address_point
201102140154,8,otc alterations permit,2011-02-14T00:00:00.000,2984,017,2011-02-14T08:37:31.000,2011-02-14T09:41:29.000,2011-02-14T09:41:29.000,2011-03-25T00:00:00.000,complete,2011-03-25T00:00:00.000,29,Allston,Wy,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,3975.0,3975.0,N,Y,7.0,West of Twin Peaks,1230293148879,2025-08-07T23:55:01.000,POINT (-122.462433136 37.741271748),eas_address_point
201102140157,8,otc alterations permit,2011-02-14T00:00:00.000,7069,042A,2011-02-14T08:54:46.000,2011-02-14T10:08:49.000,2011-02-14T10:08:49.000,2011-02-28T00:00:00.000,complete,2011-02-28T00:00:00.000,215,Montana,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,28000.0,45000.0,N,Y,11.0,Oceanview/Merced/Ingleside,1230291220219,2025-08-07T23:55:01.000,POINT (-122.459657882 37.716349111),eas_address_point
201102140158,8,otc alterations permit,2011-02-14T00:00:00.000,7173,023,2011-02-14T08:56:34.000,2011-02-14T09:06:06.000,2011-02-14T09:06:06.000,2011-08-23T00:00:00.000,complete,2011-08-23T00:00:00.000,43,Santa Cruz,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,2500.0,5000.0,N,Y,11.0,Outer Mission,1230292223903,2025-08-07T23:55:01.000,POINT (-122.46541372 37.708887868),eas_address_point
201102140160,8,otc alterations permit,2011-02-14T00:00:00.000,5514,024,2011-02-14T09:02:02.000,2011-02-14T09:41:42.000,2011-02-14T09:41:42.000,2011-02-24T00:00:00.000,complete,2011-02-24T00:00:00.000,1627,Florida,St,94110.0,2 family dwelling,2 family dwelling,2.0,2.0,990.0,990.0,N,Y,9.0,Bernal Heights,1230294183098,2025-08-07T23:55:01.000,POINT (-122.408972845 37.747372252),eas_address_point
201102140161,8,otc alterations permit,2011-02-14T00:00:00.000,0741,006B,2011-02-14T09:07:59.000,2011-02-14T09:45:22.000,2011-02-14T09:45:22.000,2011-08-31T11:38:05.000,complete,2011-08-31T11:38:05.000,626,Polk,St,94102.0,tourist hotel/motel,tourist hotel/motel,78.0,78.0,26246.0,26246.0,N,Y,5.0,Tenderloin,1230298284180,2025-08-07T23:55:01.000,POINT (-122.418934123 37.782567647),eas_address_point
201102140162,8,otc alterations permit,2011-02-14T00:00:00.000,5384D,003,2011-02-14T09:19:41.000,2011-02-14T09:38:26.000,2011-02-14T09:38:26.000,,issued,2011-02-14T09:38:26.000,2015,Quesada,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,10.0,Bayview Hunters Point,1230299181306,2025-08-07T23:55:01.000,POINT (-122.397498256 37.736612617),eas_address_point
201102140163,8,otc alterations permit,2011-02-14T00:00:00.000,8721,012,2011-02-14T09:23:30.000,2011-02-14T12:42:26.000,2011-02-14T12:42:26.000,2011-05-02T00:00:00.000,complete,2011-05-02T00:00:00.000,455,Mission Bay Blvd South,,94158.0,office,office,0.0,0.0,1.0,1.0,N,Y,6.0,Mission Bay,1230301454073,2025-08-07T23:55:01.000,POINT (-122.388565234 37.770479056),eas_address_point
201102140164,8,otc alterations permit,2011-02-14T00:00:00.000,5384D,003,2011-02-14T09:26:21.000,2011-02-14T09:38:13.000,2011-02-14T09:38:13.000,,issued,2011-02-14T09:38:13.000,2015,Quesada,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,10.0,Bayview Hunters Point,1230300181306,2025-08-07T23:55:01.000,POINT (-122.397498256 37.736612617),eas_address_point
201102140165,8,otc alterations permit,2011-02-14T00:00:00.000,2018,003,2011-02-14T09:47:06.000,2011-05-03T11:09:09.000,2011-05-03T11:09:09.000,2016-02-19T09:22:11.000,complete,2016-02-19T09:22:11.000,2400,Noriega,St,94122.0,church,church,0.0,0.0,7000.0,7000.0,N,Y,4.0,Sunset/Parkside,1230302122076,2025-08-07T23:55:01.000,POINT (-122.489681587 37.753917565),eas_address_point
201102140166,8,otc alterations permit,2011-02-14T00:00:00.000,2133A,002D,2011-02-14T10:18:50.000,2011-02-14T10:24:42.000,2011-02-14T10:24:42.000,,expired,2015-12-16T15:13:16.000,2036,14th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,6000.0,6000.0,N,Y,7.0,Inner Sunset,1230304127043,2025-08-07T23:55:01.000,POINT (-122.47075383 37.750162231),eas_address_point
201102140167,8,otc alterations permit,2011-02-14T00:00:00.000,3532,057,2011-02-14T10:21:05.000,2011-02-14T10:27:16.000,2011-02-14T10:22:41.000,2012-02-10T00:00:00.000,complete,2012-02-10T00:00:00.000,75,Woodward,St,94103.0,apartments,apartments,4.0,4.0,1.0,1.0,N,Y,9.0,Mission,1230305156971,2025-08-07T23:55:01.000,POINT (-122.420637627 37.768766975),eas_address_point
201102140168,8,otc alterations permit,2011-02-14T00:00:00.000,3537,010,2011-02-14T10:21:07.000,2011-11-16T09:18:04.000,2011-11-16T09:18:04.000,2012-02-02T00:00:00.000,complete,2012-02-02T00:00:00.000,152,Church,St,94114.0,church,church,2.0,2.0,8500.0,8500.0,N,Y,8.0,Castro/Upper Market,1230307157195,2025-08-07T23:55:01.000,POINT (-122.42941652 37.7685778),eas_address_point
201102140169,8,otc alterations permit,2011-02-14T00:00:00.000,2968B,026,2011-02-14T10:22:41.000,2011-02-14T10:31:17.000,2011-02-14T10:31:17.000,2011-03-21T00:00:00.000,complete,2011-03-21T00:00:00.000,11,El Sereno,Ct,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,30000.0,30000.0,N,Y,7.0,West of Twin Peaks,1230308148396,2025-08-07T23:55:01.000,POINT (-122.4444429 37.738452133),eas_address_point
201102140170,8,otc alterations permit,2011-02-14T00:00:00.000,2618,044A,2011-02-14T10:29:44.000,2011-02-14T10:40:38.000,2011-02-14T10:40:38.000,2011-12-05T00:00:00.000,complete,2011-12-05T00:00:00.000,399,Roosevelt,Wy,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,32000.0,32000.0,N,Y,8.0,Castro/Upper Market,1230309139603,2025-08-07T23:55:01.000,POINT (-122.442875171 37.764737735),eas_address_point
201102140171,8,otc alterations permit,2011-02-14T00:00:00.000,3649,023,2011-02-14T10:30:09.000,2011-02-16T11:52:18.000,2011-02-16T11:45:36.000,2012-04-03T00:00:00.000,complete,2012-04-03T00:00:00.000,245,Chattanooga,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,80000.0,80000.0,N,Y,8.0,Noe Valley,1230310163949,2025-08-07T23:55:01.000,POINT (-122.426100388 37.752626199),eas_address_point
201102140172,8,otc alterations permit,2011-02-14T00:00:00.000,6486,025,2011-02-14T10:39:46.000,2011-02-14T11:09:56.000,2011-02-14T11:09:56.000,,issued,2011-02-14T11:09:56.000,263,Concord,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,19500.0,19500.0,N,Y,11.0,Excelsior,1230311204736,2025-08-07T23:55:01.000,POINT (-122.44156525 37.710316526),eas_address_point
201102140173,6,demolitions,2011-02-14T00:00:00.000,0959,008,2011-02-14T10:42:46.000,2013-04-26T14:07:14.000,2013-04-22T12:58:34.000,2014-05-05T12:53:43.000,complete,2014-05-05T12:53:43.000,2712,Broadway,,94123.0,1 family dwelling,,1.0,,20000.0,114000.0,N,Y,2.0,Pacific Heights,123031485389,2025-08-07T23:55:01.000,POINT (-122.442188344 37.793657703),eas_address_point
201102140174,8,otc alterations permit,2011-02-14T00:00:00.000,3001B,025,2011-02-14T10:45:37.000,2011-02-15T11:11:21.000,2011-02-15T11:11:21.000,2011-06-02T00:00:00.000,complete,2011-06-02T00:00:00.000,175,Molimo,Dr,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,50000.0,N,Y,7.0,West of Twin Peaks,1230312149671,2025-08-07T23:55:01.000,POINT (-122.449297527 37.737166464),eas_address_point
201102140176,8,otc alterations permit,2011-02-14T00:00:00.000,0627A,070,2011-02-14T10:52:20.000,2011-02-14T11:21:25.000,2011-02-14T11:21:25.000,2011-09-21T00:00:00.000,complete,2011-09-21T00:00:00.000,2200,Sacramento,St,94115.0,apartments,apartments,126.0,126.0,50000.0,50000.0,N,Y,2.0,Pacific Heights,123031776820,2025-08-07T23:55:01.000,POINT (-122.429498426 37.790681404),eas_address_point
201102140177,8,otc alterations permit,2011-02-14T00:00:00.000,5633,013,2011-02-14T10:53:45.000,2011-04-29T10:36:41.000,2011-04-29T10:36:41.000,,expired,2014-06-16T15:50:42.000,45,Bradford,St,94110.0,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1000.0,N,Y,9.0,Bernal Heights,1230316185329,2025-08-07T23:55:01.000,POINT (-122.40917723 37.742548932),eas_address_point
201102140178,8,otc alterations permit,2011-02-14T00:00:00.000,0018,005,2011-02-14T10:54:14.000,2011-02-22T14:46:35.000,2011-02-22T14:46:35.000,2011-03-17T00:00:00.000,complete,2011-03-17T00:00:00.000,100,North Point,St,94133.0,office,office,0.0,0.0,25000.0,25000.0,N,Y,3.0,North Beach,123031956196,2025-08-07T23:55:01.000,POINT (-122.409498312 37.807374546),eas_address_point
201102140211,8,otc alterations permit,2011-02-14T00:00:00.000,7067,031,2011-02-14T14:35:10.000,2011-02-14T14:40:49.000,2011-02-14T14:40:49.000,2011-04-05T00:00:00.000,complete,2011-04-05T00:00:00.000,86,Minerva,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,3000.0,3000.0,N,Y,11.0,Oceanview/Merced/Ingleside,1230361220130,2025-08-07T23:55:01.000,POINT (-122.455680261 37.715994851),eas_address_point
201102140179,3,additions alterations or repairs,2011-02-14T00:00:00.000,1238,029,2011-02-14T10:55:28.000,2011-04-14T09:37:55.000,2011-03-15T09:17:13.000,2011-05-10T00:00:00.000,complete,2011-05-10T00:00:00.000,963,Page,St,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,7000.0,7000.0,N,Y,5.0,Haight Ashbury,123031893456,2025-08-07T23:55:01.000,POINT (-122.436521772 37.772008223),eas_address_point
201102140180,8,otc alterations permit,2011-02-14T00:00:00.000,0627A,015,2011-02-14T10:58:50.000,2011-02-14T11:20:50.000,2011-02-14T11:20:50.000,2011-06-03T00:00:00.000,complete,2011-06-03T00:00:00.000,2200,Sacramento,St,94115.0,apartments,apartments,126.0,126.0,40000.0,40000.0,N,Y,2.0,Pacific Heights,123032076765,2025-08-07T23:55:01.000,POINT (-122.429498426 37.790681404),eas_address_point
201102140183,8,otc alterations permit,2011-02-14T00:00:00.000,1162,016,2011-02-14T11:36:22.000,2011-02-14T11:50:39.000,2011-02-14T11:50:39.000,,issued,2011-02-14T11:50:39.000,2447,Turk,Bl,94118.0,2 family dwelling,2 family dwelling,2.0,2.0,6500.0,6500.0,N,,1.0,Lone Mountain/USF,1230328473948,2025-08-07T23:55:01.000,POINT (-122.448687031 37.778172188),eas_address_point
201102140183,8,otc alterations permit,2011-02-14T00:00:00.000,1162,016,2011-02-14T11:36:22.000,2011-02-14T11:50:39.000,2011-02-14T11:50:39.000,,issued,2011-02-14T11:50:39.000,2445,Turk,St,94118.0,2 family dwelling,2 family dwelling,2.0,2.0,6500.0,6500.0,N,Y,1.0,Lone Mountain/USF,123032591038,2025-08-07T23:55:01.000,POINT (-122.448687031 37.778172189),parcel_centroid
201102140184,8,otc alterations permit,2011-02-14T00:00:00.000,5980,013D,2011-02-14T11:39:46.000,2011-02-16T10:48:25.000,2011-02-16T10:48:25.000,2011-03-24T00:00:00.000,complete,2011-03-24T00:00:00.000,240,Burrows,St,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,8000.0,N,Y,9.0,Portola,1230326193140,2025-08-07T23:55:01.000,POINT (-122.405857066 37.72855773),eas_address_point
201102140185,8,otc alterations permit,2011-02-14T00:00:00.000,6567,010,2011-02-14T11:53:29.000,2011-03-07T16:03:43.000,2011-03-07T15:59:41.000,2011-04-26T00:00:00.000,complete,2011-04-26T00:00:00.000,3724,Cesar Chavez,St,94110.0,apartments,apartments,4.0,4.0,9000.0,12000.0,N,,8.0,Mission,1230330282161,2025-08-07T23:55:01.000,POINT (-122.423039815 37.7481629),eas_address_point
201102140185,8,otc alterations permit,2011-02-14T00:00:00.000,6567,010,2011-02-14T11:53:29.000,2011-03-07T16:03:43.000,2011-03-07T15:59:41.000,2011-04-26T00:00:00.000,complete,2011-04-26T00:00:00.000,3718,Cesar Chavez,St,94110.0,apartments,apartments,4.0,4.0,9000.0,12000.0,N,Y,8.0,Mission,1230329379172,2025-08-07T23:55:01.000,POINT (-122.423039815 37.7481629),eas_address_point
201102140186,8,otc alterations permit,2011-02-14T00:00:00.000,1377,034,2011-02-14T11:57:50.000,2011-02-14T13:18:52.000,2011-02-14T13:18:52.000,2011-05-16T00:00:00.000,complete,2011-05-16T00:00:00.000,146,18th,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,10050.0,10050.0,N,Y,1.0,Outer Richmond,123033197488,2025-08-07T23:55:01.000,POINT (-122.477249942 37.785162396),eas_address_point
201102140187,8,otc alterations permit,2011-02-14T00:00:00.000,6979,040,2011-02-14T12:00:14.000,2011-02-14T13:18:35.000,2011-02-14T13:18:35.000,2011-03-10T00:00:00.000,complete,2011-03-10T00:00:00.000,99,Holloway,Av,94112.0,1 family dwelling,1 family dwelling,2.0,2.0,12000.0,12000.0,N,Y,11.0,Oceanview/Merced/Ingleside,1230332216084,2025-08-07T23:55:01.000,POINT (-122.453937361 37.72175583),eas_address_point
201102140188,3,additions alterations or repairs,2011-02-14T00:00:00.000,5903,005,2011-02-14T12:10:46.000,,,,cancelled,2020-07-21T09:18:22.000,33,Harvard,St,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,80000.0,,N,Y,11.0,Excelsior,1230333190925,2025-08-07T23:55:01.000,POINT (-122.421112153 37.728497818),eas_address_point
201102140189,3,additions alterations or repairs,2011-02-14T00:00:00.000,0576,029,2011-02-14T12:19:21.000,2011-04-15T11:13:40.000,2011-04-05T14:36:09.000,2011-04-18T00:00:00.000,complete,2011-04-18T00:00:00.000,1896,Pacific,Av,94109.0,apartments,apartments,18.0,18.0,8000.0,8000.0,N,Y,2.0,Pacific Heights,123033475027,2025-08-07T23:55:01.000,POINT (-122.426347167 37.794705981),eas_address_point
201102140191,8,otc alterations permit,2011-02-14T00:00:00.000,3048,011,2011-02-14T12:43:59.000,2011-02-14T12:54:05.000,2011-02-14T12:54:05.000,2011-04-22T00:00:00.000,complete,2011-04-22T00:00:00.000,186,Saint Elmo,Wy,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,12166.0,12166.0,N,Y,7.0,West of Twin Peaks,1230335150921,2025-08-07T23:55:01.000,POINT (-122.460832321 37.730800615),eas_address_point
201102140192,8,otc alterations permit,2011-02-14T00:00:00.000,0976,024,2011-02-14T12:49:08.000,2011-02-14T13:29:55.000,2011-02-14T13:29:54.000,2011-06-22T00:00:00.000,complete,2011-06-22T00:00:00.000,2949,Pacific,Av,94115.0,apartments,apartments,3.0,3.0,1500.0,2500.0,N,Y,2.0,Pacific Heights,123033685719,2025-08-07T23:55:01.000,POINT (-122.443867006 37.791914481),eas_address_point
201102140193,4,sign - erect,2011-02-14T00:00:00.000,1401,002,2011-02-14T12:58:39.000,2011-04-06T13:27:42.000,2011-04-06T13:22:46.000,2011-06-30T00:00:00.000,complete,2011-06-30T00:00:00.000,3132,Clement,St,94121.0,retail sales,,0.0,,7000.0,7000.0,N,Y,1.0,Outer Richmond,123033898120,2025-08-07T23:55:01.000,POINT (-122.49294497 37.782173243),parcel_centroid
201102140194,8,otc alterations permit,2011-02-14T00:00:00.000,7284,001,2011-02-14T12:59:12.000,2011-02-16T16:05:02.000,2011-02-16T16:01:57.000,2011-04-29T12:41:03.000,complete,2011-04-29T12:41:03.000,599,Skyline,Bl,94132.0,retail sales,retail sales,0.0,0.0,7000.0,9000.0,N,Y,7.0,Lakeshore,1230337402682,2025-08-07T23:55:01.000,POINT (-122.494668032 37.709389114),eas_address_point
201102140195,8,otc alterations permit,2011-02-14T00:00:00.000,2055,004,2011-02-14T13:00:41.000,2011-02-14T16:14:54.000,2011-02-14T16:14:54.000,2011-06-06T00:00:00.000,complete,2011-06-06T00:00:00.000,1821,18th,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,10000.0,10000.0,N,Y,7.0,Inner Sunset,1230339123664,2025-08-07T23:55:01.000,POINT (-122.475703825 37.753838273),eas_address_point
201102140196,8,otc alterations permit,2011-02-14T00:00:00.000,6468A,015,2011-02-14T13:07:36.000,2011-02-14T16:27:59.000,2011-02-14T16:27:59.000,2011-07-14T00:00:00.000,complete,2011-07-14T00:00:00.000,94,Florentine,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,30000.0,58000.0,N,Y,11.0,Excelsior,1230340204029,2025-08-07T23:55:01.000,POINT (-122.44343474 37.711955525),eas_address_point
201102140197,8,otc alterations permit,2011-02-14T00:00:00.000,1262,041,2011-02-14T13:14:01.000,2011-02-14T13:24:04.000,2011-02-14T13:18:06.000,2011-02-16T00:00:00.000,complete,2011-02-16T00:00:00.000,127,Beulah,St,94117.0,apartments,apartments,3.0,3.0,300.0,300.0,N,Y,8.0,Haight Ashbury,1230341241264,2025-08-07T23:55:01.000,POINT (-122.452209784 37.767139658),eas_address_point
201102140198,3,additions alterations or repairs,2011-02-14T00:00:00.000,2642,032,2011-02-14T13:27:27.000,2011-07-25T10:20:15.000,2011-06-16T10:15:47.000,,cancelled,2018-11-08T08:19:50.000,1,Belmont,Av,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,8000.0,8000.0,N,Y,8.0,Inner Sunset,1230342140540,2025-08-07T23:55:01.000,POINT (-122.454735497 37.762881107),eas_address_point
201102140199,8,otc alterations permit,2011-02-14T00:00:00.000,3937,002A,2011-02-14T13:31:39.000,2011-02-14T13:54:10.000,2011-02-14T13:46:08.000,2011-05-26T00:00:00.000,complete,2011-05-26T00:00:00.000,251,Rhode Island,St,94103.0,retail sales,retail sales,0.0,0.0,8500.0,8500.0,N,Y,6.0,Mission Bay,1230343168093,2025-08-07T23:55:01.000,POINT (-122.40259298 37.766742367),eas_address_point
201102140200,8,otc alterations permit,2011-02-14T00:00:00.000,3602,038,2011-02-14T13:36:14.000,2011-02-14T13:40:57.000,2011-02-14T13:40:57.000,2011-05-23T00:00:00.000,complete,2011-05-23T00:00:00.000,216,Hartford,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,20000.0,N,Y,8.0,Castro/Upper Market,1230344161233,2025-08-07T23:55:01.000,POINT (-122.433957551 37.758984278),eas_address_point
201102140201,8,otc alterations permit,2011-02-14T00:00:00.000,0218,024,2011-02-14T13:37:21.000,2011-02-14T14:19:06.000,2011-02-14T14:19:06.000,2011-03-01T00:00:00.000,complete,2011-03-01T00:00:00.000,1533,Clay,St,94109.0,apartments,apartments,6.0,6.0,3000.0,1.0,N,,3.0,Nob Hill,1230346385220,2025-08-07T23:55:01.000,POINT (-122.418269149 37.792477962),eas_address_point
201102140201,8,otc alterations permit,2011-02-14T00:00:00.000,0218,024,2011-02-14T13:37:21.000,2011-02-14T14:19:06.000,2011-02-14T14:19:06.000,2011-03-01T00:00:00.000,complete,2011-03-01T00:00:00.000,1535,Clay,St,94109.0,apartments,apartments,6.0,6.0,3000.0,1.0,N,,3.0,Nob Hill,1230347385221,2025-08-07T23:55:01.000,POINT (-122.418269149 37.792477962),eas_address_point
201102140201,8,otc alterations permit,2011-02-14T00:00:00.000,0218,024,2011-02-14T13:37:21.000,2011-02-14T14:19:06.000,2011-02-14T14:19:06.000,2011-03-01T00:00:00.000,complete,2011-03-01T00:00:00.000,1531,Clay,St,94109.0,apartments,apartments,6.0,6.0,3000.0,1.0,N,Y,3.0,Nob Hill,123034562785,2025-08-07T23:55:01.000,POINT (-122.418269149 37.792477962),eas_address_point
201102140202,8,otc alterations permit,2011-02-14T00:00:00.000,0227,006,2011-02-14T13:53:52.000,2011-02-14T16:03:42.000,2011-02-14T16:03:42.000,2013-10-28T07:55:06.000,complete,2013-10-28T07:55:06.000,505,Montgomery,St,94111.0,office,office,0.0,0.0,1250.0,1250.0,N,Y,3.0,Chinatown,123034863284,2025-08-07T23:55:01.000,POINT (-122.403142734 37.793987931),eas_address_point
201102140203,8,otc alterations permit,2011-02-14T00:00:00.000,3648,020,2011-02-14T13:58:22.000,2011-02-16T08:17:09.000,2011-02-16T08:17:09.000,2011-06-07T00:00:00.000,complete,2011-06-07T00:00:00.000,1093,Dolores,St,94110.0,apartments,apartments,5.0,5.0,23000.0,40000.0,N,Y,8.0,Mission,1230349163912,2025-08-07T23:55:01.000,POINT (-122.424762314 37.752052926),eas_address_point
201102140204,8,otc alterations permit,2011-02-14T00:00:00.000,1505,027,2011-02-14T14:02:44.000,2011-02-14T14:11:12.000,2011-02-14T14:11:12.000,2011-05-25T00:00:00.000,complete,2011-05-25T00:00:00.000,536,40th,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,5600.0,18000.0,N,Y,1.0,Outer Richmond,1230350101969,2025-08-07T23:55:01.000,POINT (-122.500422533 37.778615577),eas_address_point
201102140205,3,additions alterations or repairs,2011-02-14T00:00:00.000,1089,032,2011-02-14T14:16:24.000,2012-11-08T15:04:31.000,2012-11-01T08:43:59.000,2013-05-23T00:00:00.000,complete,2013-05-23T00:00:00.000,3015,Geary,Bl,94118.0,1 family dwelling,1 family dwelling,1.0,1.0,15000.0,37230.0,N,Y,2.0,Lone Mountain/USF,1230351374357,2025-08-07T23:55:01.000,POINT (-122.451368262 37.781605863),eas_address_point
201102140206,8,otc alterations permit,2011-02-14T00:00:00.000,1414,025,2011-02-14T14:24:57.000,2011-02-14T14:52:22.000,2011-02-14T14:52:22.000,2011-03-11T00:00:00.000,complete,2011-03-11T00:00:00.000,292,20th,Av,94121.0,apartments,apartments,4.0,4.0,7000.0,7000.0,N,,1.0,Outer Richmond,1230355271637,2025-08-07T23:55:01.000,POINT (-122.479392191 37.782598126),eas_address_point
201102140206,8,otc alterations permit,2011-02-14T00:00:00.000,1414,025,2011-02-14T14:24:57.000,2011-02-14T14:52:22.000,2011-02-14T14:52:22.000,2011-03-11T00:00:00.000,complete,2011-03-11T00:00:00.000,294,20th,Av,94121.0,apartments,apartments,4.0,4.0,7000.0,7000.0,N,,1.0,Outer Richmond,1230356271638,2025-08-07T23:55:01.000,POINT (-122.479390849 37.782565268),eas_address_point
201102140206,8,otc alterations permit,2011-02-14T00:00:00.000,1414,025,2011-02-14T14:24:57.000,2011-02-14T14:52:22.000,2011-02-14T14:52:22.000,2011-03-11T00:00:00.000,complete,2011-03-11T00:00:00.000,290,20th,Av,94121.0,apartments,apartments,4.0,4.0,7000.0,7000.0,N,Y,1.0,Outer Richmond,1230353401350,2025-08-07T23:55:01.000,POINT (-122.479393532 37.782630984),eas_address_point
201102140206,8,otc alterations permit,2011-02-14T00:00:00.000,1414,025,2011-02-14T14:24:57.000,2011-02-14T14:52:22.000,2011-02-14T14:52:22.000,2011-03-11T00:00:00.000,complete,2011-03-11T00:00:00.000,296,20th,Av,94121.0,apartments,apartments,4.0,4.0,7000.0,7000.0,N,,1.0,Outer Richmond,1230357401351,2025-08-07T23:55:01.000,POINT (-122.479388168 37.78253347),eas_address_point
201102140207,8,otc alterations permit,2011-02-14T00:00:00.000,0641,004,2011-02-14T14:25:03.000,2011-02-14T14:34:38.000,2011-02-14T14:34:38.000,,expired,2014-12-01T12:14:48.000,1818,California,St,94109.0,apartments,apartments,3.0,3.0,4500.0,4500.0,N,Y,2.0,Pacific Heights,1230354236186,2025-08-07T23:55:01.000,POINT (-122.424521232 37.790400604),eas_address_point
201102140208,8,otc alterations permit,2011-02-14T00:00:00.000,1790,011A,2011-02-14T14:25:17.000,2011-02-15T13:42:07.000,2011-02-15T13:42:07.000,,expired,2013-04-23T00:00:00.000,1342,36th,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,80000.0,80000.0,N,Y,4.0,Sunset/Parkside,1230352114384,2025-08-07T23:55:01.000,POINT (-122.494957624 37.76194362),eas_address_point
