permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
201108222975,8,otc alterations permit,2011-08-22T00:00:00.000,5924,004,2011-08-22T15:19:02.000,2011-09-21T11:23:11.000,2011-09-21T11:23:11.000,2012-05-01T00:00:00.000,complete,2012-05-01T00:00:00.000,2430,San Bruno,Av,94134.0,sfpd or sffd station,sfpd or sffd station,0.0,0.0,5000.0,5000.0,N,Y,9.0,Portola,1247395484944,2025-08-07T23:55:01.000,POINT (-122.405409798 37.731589003),eas_address_point
201108222976,8,otc alterations permit,2011-08-22T00:00:00.000,4171,015,2011-08-22T15:23:13.000,2011-08-26T13:49:27.000,2011-08-26T13:49:27.000,,issued,2011-08-26T13:49:27.000,837,22nd,St,94107.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,5000.0,N,Y,10.0,Potrero Hill,1247394470882,2025-08-07T23:55:01.000,POINT (-122.389928859 37.757738103),eas_address_point
201108222977,8,otc alterations permit,2011-08-22T00:00:00.000,1215,061,2011-08-22T15:25:47.000,2011-08-22T15:32:39.000,2011-08-22T15:32:39.000,2011-11-17T00:00:00.000,complete,2011-11-17T00:00:00.000,350,Broderick,St,94117.0,apartments,apartments,70.0,70.0,20000.0,20000.0,N,Y,5.0,Hayes Valley,1247396479275,2025-08-07T23:55:01.000,POINT (-122.438731692 37.773610374),eas_address_point
201108222978,8,otc alterations permit,2011-08-22T00:00:00.000,1006,005,2011-08-22T15:26:53.000,2011-08-23T15:52:41.000,2011-08-23T15:52:41.000,2012-02-17T00:00:00.000,complete,2012-02-17T00:00:00.000,1911,Baker,St,94115.0,2 family dwelling,2 family dwelling,2.0,2.0,15000.0,15000.0,N,Y,2.0,Pacific Heights,124739786849,2025-08-07T23:55:01.000,POINT (-122.444389011 37.789002858),eas_address_point
201108222979,3,additions alterations or repairs,2011-08-22T00:00:00.000,0295,016,2011-08-22T15:32:32.000,2012-05-30T09:07:14.000,2012-05-09T09:50:43.000,2013-06-24T15:38:56.000,complete,2013-06-24T15:38:56.000,345,Stockton,St,94108.0,tourist hotel/motel,tourist hotel/motel,685.0,685.0,25000.0,850000.0,N,Y,3.0,Financial District/South Beach,1247398412943,2025-08-07T23:55:01.000,POINT (-122.407001575 37.788923941),eas_address_point
201108222980,8,otc alterations permit,2011-08-22T00:00:00.000,2650,015,2011-08-22T15:36:19.000,2011-08-22T15:43:59.000,2011-08-22T15:43:59.000,2011-08-25T00:00:00.000,complete,2011-08-25T00:00:00.000,4404,18th,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,8.0,Castro/Upper Market,1247399140825,2025-08-07T23:55:01.000,POINT (-122.438520771 37.760868765),eas_address_point
201108222981,8,otc alterations permit,2011-08-22T00:00:00.000,3628,051,2011-08-22T15:37:05.000,2011-08-22T15:44:12.000,2011-08-22T15:44:12.000,2011-12-21T00:00:00.000,complete,2011-12-21T00:00:00.000,1038,Church,St,94114.0,2 family dwelling,2 family dwelling,2.0,2.0,31500.0,31500.0,N,Y,8.0,Noe Valley,1247400457323,2025-08-07T23:55:01.000,POINT (-122.427919464 37.754249009),eas_address_point
201108222982,8,otc alterations permit,2011-08-22T00:00:00.000,2650,015,2011-08-22T15:40:05.000,2011-08-22T15:44:22.000,2011-08-22T15:44:22.000,,issued,2011-08-22T15:44:22.000,4404,18th,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,8.0,Castro/Upper Market,1247401140825,2025-08-07T23:55:01.000,POINT (-122.438520771 37.760868765),eas_address_point
201108222983,8,otc alterations permit,2011-08-22T00:00:00.000,5230,022,2011-08-22T15:41:57.000,2011-08-23T16:03:04.000,2011-08-23T16:03:04.000,2012-02-01T00:00:00.000,complete,2012-02-01T00:00:00.000,2246,Jerrold,Av,94124.0,"warehouse,no frnitur",greenhouse,0.0,0.0,18500.0,30000.0,N,Y,10.0,Bayview Hunters Point,1247402178021,2025-08-07T23:55:01.000,POINT (-122.40008236 37.745672257),eas_address_point
201108222984,8,otc alterations permit,2011-08-22T00:00:00.000,0297,028,2011-08-22T15:46:53.000,2011-08-26T13:16:00.000,2011-08-26T13:16:00.000,,expired,2013-06-25T15:12:18.000,500,Post,St,94102.0,tourist hotel/motel,tourist hotel/motel,350.0,350.0,50000.0,50000.0,N,Y,3.0,Nob Hill,1247403299070,2025-08-07T23:55:01.000,POINT (-122.410445478 37.788146163),eas_address_point
201108222985,8,otc alterations permit,2011-08-22T00:00:00.000,6965A,051,2011-08-22T15:50:23.000,2011-08-22T16:05:20.000,2011-08-22T16:05:20.000,,expired,2015-12-01T15:24:41.000,92,Navajo,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,9800.0,9800.0,N,Y,11.0,Outer Mission,1247404215496,2025-08-07T23:55:01.000,POINT (-122.444438838 37.7206565),eas_address_point
201108222986,8,otc alterations permit,2011-08-22T00:00:00.000,0950,014,2011-08-22T15:59:29.000,2011-08-22T16:08:16.000,2011-08-22T16:08:16.000,2013-10-01T07:44:14.000,complete,2013-10-01T07:44:14.000,2768,Green,St,94123.0,apartments,apartments,3.0,3.0,30000.0,30000.0,N,,2.0,Marina,1247407381198,2025-08-07T23:55:01.000,POINT (-122.444624289 37.795261038),eas_address_point
201108222986,8,otc alterations permit,2011-08-22T00:00:00.000,0950,014,2011-08-22T15:59:29.000,2011-08-22T16:08:16.000,2011-08-22T16:08:16.000,2013-10-01T07:44:14.000,complete,2013-10-01T07:44:14.000,2766,Green,St,94123.0,apartments,apartments,3.0,3.0,30000.0,30000.0,N,Y,2.0,Marina,124740685137,2025-08-07T23:55:01.000,POINT (-122.444624289 37.795261038),eas_address_point
201108222987,8,otc alterations permit,2011-08-22T00:00:00.000,3591,008A,2011-08-22T16:04:30.000,2011-09-01T10:34:12.000,2011-09-01T10:34:12.000,2015-03-12T09:51:59.000,complete,2015-03-12T09:51:59.000,765,South Van Ness,Av,94110.0,apartments,apartments,3.0,3.0,75000.0,275107.0,N,Y,9.0,Mission,1247408160633,2025-08-07T23:55:01.000,POINT (-122.416876426 37.760913513),eas_address_point
M275710,8,otc alterations permit,2011-08-22T00:00:00.000,1632,017A,2011-08-22T12:42:25.000,2011-08-22T12:50:18.000,2011-08-22T12:50:18.000,,issued,2011-08-22T12:50:18.000,1145,Balboa,St,94118.0,,,,,,1.0,N,,1.0,Inner Richmond,1247337261119,2025-08-07T23:55:01.000,POINT (-122.471208149 37.77676236),eas_address_point
201108222987,8,otc alterations permit,2011-08-22T00:00:00.000,3591,008A,2011-08-22T16:04:30.000,2011-09-01T10:34:12.000,2011-09-01T10:34:12.000,2015-03-12T09:51:59.000,complete,2015-03-12T09:51:59.000,769,South Van Ness,Av,94110.0,apartments,apartments,3.0,3.0,75000.0,275107.0,N,,9.0,Mission,1247410386679,2025-08-07T23:55:01.000,POINT (-122.416867039 37.760917754),eas_address_point
201108222987,8,otc alterations permit,2011-08-22T00:00:00.000,3591,008A,2011-08-22T16:04:30.000,2011-09-01T10:34:12.000,2011-09-01T10:34:12.000,2015-03-12T09:51:59.000,complete,2015-03-12T09:51:59.000,767,South Van Ness,Av,94110.0,apartments,apartments,3.0,3.0,75000.0,275107.0,N,,9.0,Mission,1247409457164,2025-08-07T23:55:01.000,POINT (-122.416875085 37.760915634),eas_address_point
201108222988,8,otc alterations permit,2011-08-22T00:00:00.000,3580,001,2011-08-22T16:08:14.000,2011-11-16T08:32:30.000,2011-11-16T08:32:30.000,2011-12-14T00:00:00.000,complete,2011-12-14T00:00:00.000,500,Church,St,94114.0,retail sales,retail sales,9.0,9.0,5000.0,10000.0,N,Y,8.0,Castro/Upper Market,1247413247716,2025-08-07T23:55:01.000,POINT (-122.428648366 37.762700347),eas_address_point
201108222989,8,otc alterations permit,2011-08-22T00:00:00.000,0976,008,2011-08-22T16:13:56.000,2011-08-22T16:22:57.000,2011-08-22T16:22:57.000,2012-06-25T00:00:00.000,complete,2012-06-25T00:00:00.000,2930,Jackson,St,94115.0,1 family dwelling,1 family dwelling,1.0,1.0,5900.0,5900.0,N,Y,2.0,Pacific Heights,124741285706,2025-08-07T23:55:01.000,POINT (-122.443422092 37.791576965),eas_address_point
201108222990,8,otc alterations permit,2011-08-22T00:00:00.000,3109,002,2011-08-22T16:16:27.000,2011-08-22T16:24:37.000,2011-08-22T16:24:37.000,2011-08-25T00:00:00.000,complete,2011-08-25T00:00:00.000,275,Colon,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,9000.0,9000.0,N,Y,7.0,West of Twin Peaks,1247414152519,2025-08-07T23:55:01.000,POINT (-122.456641846 37.730876107),eas_address_point
201108222991,8,otc alterations permit,2011-08-22T00:00:00.000,3633,038,2011-08-22T16:17:53.000,2011-08-22T16:23:10.000,2011-08-22T16:23:10.000,2012-07-06T00:00:00.000,complete,2012-07-06T00:00:00.000,48,San Jose,Av,94110.0,apartments,apartments,3.0,3.0,3000.0,3000.0,N,Y,9.0,Mission,1247415163273,2025-08-07T23:55:01.000,POINT (-122.42163442 37.754629128),eas_address_point
M275666,8,otc alterations permit,2011-08-22T00:00:00.000,0632,007,2011-08-22T08:19:16.000,2011-08-22T08:21:37.000,2011-08-22T08:21:37.000,,issued,2011-08-22T08:21:37.000,2780,Sacramento,St,94115.0,,,,,,1.0,N,Y,2.0,Pacific Heights,124725277016,2025-08-07T23:55:01.000,POINT (-122.438695347 37.789486214),eas_address_point
M275686,8,otc alterations permit,2011-08-22T00:00:00.000,0127,072,2011-08-22T09:48:58.000,2011-08-22T09:52:47.000,2011-08-22T09:52:47.000,,issued,2011-08-22T09:52:47.000,999,Green,St,94133.0,,,,,,1.0,N,Y,3.0,Nob Hill,124727660019,2025-08-07T23:55:01.000,POINT (-122.415217686 37.798446655),eas_address_point
M275687,8,otc alterations permit,2011-08-22T00:00:00.000,0047C,108,2011-08-22T09:50:34.000,2011-08-22T09:52:57.000,2011-08-22T09:52:57.000,,issued,2011-08-22T09:52:57.000,1080,Chestnut,St,94109.0,,,,,,1.0,N,Y,2.0,Russian Hill,1247277433942,2025-08-07T23:55:01.000,POINT (-122.421075738 37.803046444),eas_address_point
M275688,8,otc alterations permit,2011-08-22T00:00:00.000,1001,001,2011-08-22T10:15:07.000,2011-08-22T10:17:59.000,2011-08-22T10:17:59.000,,issued,2011-08-22T10:17:59.000,2901,Washington,St,94115.0,,,,,,1.0,N,Y,2.0,Pacific Heights,124728386625,2025-08-07T23:55:01.000,POINT (-122.441194818 37.790561459),eas_address_point
M275706,8,otc alterations permit,2011-08-22T00:00:00.000,3569,045,2011-08-22T11:06:00.000,2011-08-22T11:11:39.000,2011-08-22T11:11:39.000,,issued,2011-08-22T11:11:39.000,529,Valencia,St,94110.0,,,,,,1.0,N,Y,9.0,Mission,1247299159127,2025-08-07T23:55:01.000,POINT (-122.421570505 37.764380742),eas_address_point
M275707,8,otc alterations permit,2011-08-22T00:00:00.000,2124A,022,2011-08-22T11:07:44.000,2011-08-22T11:11:16.000,2011-08-22T11:11:16.000,,issued,2011-08-22T11:11:16.000,1926,11th,Av,94116.0,,,,,,1.0,N,Y,7.0,Inner Sunset,1247298126777,2025-08-07T23:55:01.000,POINT (-122.467312385 37.752287243),eas_address_point
M275708,8,otc alterations permit,2011-08-22T00:00:00.000,0471,028,2011-08-22T11:41:59.000,2011-08-22T11:47:01.000,2011-08-22T11:47:01.000,,issued,2011-08-22T11:47:01.000,1500,Francisco,St,94123.0,,,,,,1.0,N,Y,2.0,Marina,124731871237,2025-08-07T23:55:01.000,POINT (-122.430168314 37.802710847),eas_address_point
M275709,8,otc alterations permit,2011-08-22T00:00:00.000,6534,037,2011-08-22T12:25:51.000,2011-08-22T12:30:16.000,2011-08-22T12:30:16.000,,issued,2011-08-22T12:30:16.000,410,Fair Oaks,St,94110.0,,,,,,1.0,N,Y,8.0,Mission,1247328206591,2025-08-07T23:55:01.000,POINT (-122.424074944 37.749967112),eas_address_point
M275710,8,otc alterations permit,2011-08-22T00:00:00.000,1632,017A,2011-08-22T12:42:25.000,2011-08-22T12:50:18.000,2011-08-22T12:50:18.000,,issued,2011-08-22T12:50:18.000,1143,Balboa,St,94118.0,,,,,,1.0,N,Y,1.0,Inner Richmond,1247333243706,2025-08-07T23:55:01.000,POINT (-122.471208149 37.77676236),eas_address_point
M275710,8,otc alterations permit,2011-08-22T00:00:00.000,1632,017A,2011-08-22T12:42:25.000,2011-08-22T12:50:18.000,2011-08-22T12:50:18.000,,issued,2011-08-22T12:50:18.000,1147,Balboa,St,94118.0,,,,,,1.0,N,,1.0,Inner Richmond,1247338261120,2025-08-07T23:55:01.000,POINT (-122.471208149 37.77676236),eas_address_point
M275710,8,otc alterations permit,2011-08-22T00:00:00.000,1632,017A,2011-08-22T12:42:25.000,2011-08-22T12:50:18.000,2011-08-22T12:50:18.000,,issued,2011-08-22T12:50:18.000,1149,Balboa,St,94118.0,,,,,,1.0,N,,1.0,Inner Richmond,1247340261121,2025-08-07T23:55:01.000,POINT (-122.471208149 37.77676236),eas_address_point
M275711,8,otc alterations permit,2011-08-22T00:00:00.000,1932,019,2011-08-22T12:52:25.000,2011-08-22T12:55:56.000,2011-08-22T12:55:56.000,,issued,2011-08-22T12:55:56.000,524,Moraga,St,94122.0,,,,,,1.0,N,Y,7.0,Inner Sunset,1247342121014,2025-08-07T23:55:01.000,POINT (-122.468446651 37.756715062),eas_address_point
M275712,8,otc alterations permit,2011-08-22T00:00:00.000,1380,036A,2011-08-22T12:58:07.000,2011-08-22T13:24:01.000,2011-08-22T13:24:01.000,,issued,2011-08-22T13:24:01.000,1929,Lake,St,94121.0,,,,,,1.0,N,Y,1.0,Outer Richmond,1247343368762,2025-08-07T23:55:01.000,POINT (-122.480306494 37.785712782),eas_address_point
M275714,8,otc alterations permit,2011-08-22T00:00:00.000,0100,029,2011-08-22T12:59:46.000,2011-08-22T13:24:58.000,2011-08-22T13:24:58.000,,issued,2011-08-22T13:24:58.000,887,Filbert,St,94133.0,,,,,,1.0,N,Y,3.0,Russian Hill,1247346231417,2025-08-07T23:55:01.000,POINT (-122.413976697 37.800619493),eas_address_point
M275714,8,otc alterations permit,2011-08-22T00:00:00.000,0100,029,2011-08-22T12:59:46.000,2011-08-22T13:24:58.000,2011-08-22T13:24:58.000,,issued,2011-08-22T13:24:58.000,889,Filbert,St,94133.0,,,,,,1.0,N,,3.0,Russian Hill,1247347283291,2025-08-07T23:55:01.000,POINT (-122.413976697 37.800619493),eas_address_point
M275714,8,otc alterations permit,2011-08-22T00:00:00.000,0100,029,2011-08-22T12:59:46.000,2011-08-22T13:24:58.000,2011-08-22T13:24:58.000,,issued,2011-08-22T13:24:58.000,891,Filbert,St,94133.0,,,,,,1.0,N,,3.0,Russian Hill,1247348283292,2025-08-07T23:55:01.000,POINT (-122.413976697 37.800619493),eas_address_point
M275715,8,otc alterations permit,2011-08-22T00:00:00.000,2623,025B,2011-08-22T12:59:47.000,2011-08-22T13:26:08.000,2011-08-22T13:26:08.000,,issued,2011-08-22T13:26:08.000,4108,17th,St,94114.0,,,,,,1.0,N,Y,8.0,Castro/Upper Market,1247350245564,2025-08-07T23:55:01.000,POINT (-122.437592698 37.762633655),eas_address_point
M275716,8,otc alterations permit,2011-08-22T00:00:00.000,0026,021,2011-08-22T12:59:47.000,2011-08-22T13:25:54.000,2011-08-22T13:25:54.000,,issued,2011-08-22T13:25:54.000,859,North Point,St,94109.0,,,,,,1.0,N,Y,2.0,Russian Hill,1247351276422,2025-08-07T23:55:01.000,POINT (-122.421246379 37.80532156),eas_address_point
M275717,8,otc alterations permit,2011-08-22T00:00:00.000,1427,015,2011-08-22T12:59:47.000,2011-08-22T13:25:38.000,2011-08-22T13:25:38.000,,issued,2011-08-22T13:25:38.000,518,Clement,St,94118.0,,,,,,1.0,N,Y,1.0,Inner Richmond,1247352260341,2025-08-07T23:55:01.000,POINT (-122.464797178 37.783193512),eas_address_point
M275718,8,otc alterations permit,2011-08-22T00:00:00.000,1763,031,2011-08-22T12:59:48.000,2011-08-22T13:25:16.000,2011-08-22T13:25:16.000,,issued,2011-08-22T13:25:16.000,1350,09th,Av,94122.0,,,,,,1.0,N,Y,7.0,Inner Sunset,1247354113110,2025-08-07T23:55:01.000,POINT (-122.465915142 37.763087453),eas_address_point
M275719,8,otc alterations permit,2011-08-22T00:00:00.000,1662,018,2011-08-22T12:59:49.000,2011-08-22T13:24:14.000,2011-08-22T13:24:14.000,,issued,2011-08-22T13:24:14.000,791,19th,Av,94121.0,,,,,,1.0,N,Y,1.0,Outer Richmond,1247355243956,2025-08-07T23:55:01.000,POINT (-122.477939667 37.77322325),eas_address_point
M275719,8,otc alterations permit,2011-08-22T00:00:00.000,1662,018,2011-08-22T12:59:49.000,2011-08-22T13:24:14.000,2011-08-22T13:24:14.000,,issued,2011-08-22T13:24:14.000,793,19th,Av,94121.0,,,,,,1.0,N,,1.0,Outer Richmond,1247356284764,2025-08-07T23:55:01.000,POINT (-122.477935643 37.773186147),eas_address_point
M275719,8,otc alterations permit,2011-08-22T00:00:00.000,1662,018,2011-08-22T12:59:49.000,2011-08-22T13:24:14.000,2011-08-22T13:24:14.000,,issued,2011-08-22T13:24:14.000,797,19th,Av,94121.0,,,,,,1.0,N,,1.0,Outer Richmond,1247357284766,2025-08-07T23:55:01.000,POINT (-122.477931621 37.773099222),eas_address_point
M275720,8,otc alterations permit,2011-08-22T00:00:00.000,1101,047,2011-08-22T13:04:42.000,2011-08-22T13:08:35.000,2011-08-22T13:08:35.000,,issued,2011-08-22T13:08:35.000,2020,Ellis,St,94115.0,,,,,,1.0,N,Y,5.0,Western Addition,1247349464227,2025-08-07T23:55:01.000,POINT (-122.439639363 37.781692002),eas_address_point
M275726,8,otc alterations permit,2011-08-22T00:00:00.000,7016,004,2011-08-22T13:35:40.000,2011-08-22T13:40:40.000,2011-08-22T13:40:40.000,,issued,2011-08-22T13:40:40.000,71,Granada,Av,94112.0,,,,,,1.0,N,Y,11.0,Oceanview/Merced/Ingleside,1247361217725,2025-08-07T23:55:01.000,POINT (-122.457468992 37.719501119),eas_address_point
M275727,8,otc alterations permit,2011-08-22T00:00:00.000,6596,004,2011-08-22T13:42:38.000,2011-08-22T14:48:30.000,2011-08-22T14:48:30.000,,issued,2011-08-22T14:48:30.000,3214,Mission,St,94110.0,,,,,,1.0,N,Y,9.0,Bernal Heights,1247388208597,2025-08-07T23:55:01.000,POINT (-122.420395388 37.745335781),eas_address_point
M275746,8,otc alterations permit,2011-08-22T00:00:00.000,5713,018,2011-08-22T14:48:21.000,2011-08-22T14:58:53.000,2011-08-22T14:58:53.000,,issued,2011-08-22T14:58:53.000,3667,Mission,St,94110.0,,,,,,159.0,N,Y,9.0,Bernal Heights,1247389486953,2025-08-07T23:55:01.000,POINT (-122.423680456 37.737846336),eas_address_point
M275747,8,otc alterations permit,2011-08-22T00:00:00.000,5746,004,2011-08-22T15:18:49.000,2011-08-23T15:18:54.000,2011-08-23T15:18:54.000,,issued,2011-08-23T15:18:54.000,106,Leese,St,94110.0,,,,,,159.0,N,Y,9.0,Bernal Heights,1247392416261,2025-08-07T23:55:01.000,POINT (-122.423263785 37.735641023),eas_address_point
M275748,8,otc alterations permit,2011-08-22T00:00:00.000,0653,005,2011-08-22T15:51:21.000,2011-08-22T15:53:43.000,2011-08-22T15:53:43.000,,issued,2011-08-22T15:53:43.000,1923,Webster,St,94115.0,,,,,,1.0,N,Y,2.0,Pacific Heights,124740577868,2025-08-07T23:55:01.000,POINT (-122.432365326 37.788486829),eas_address_point
M275749,8,otc alterations permit,2011-08-22T00:00:00.000,0753,007A,2011-08-22T16:08:54.000,2011-08-22T16:11:12.000,2011-08-22T16:11:12.000,,issued,2011-08-22T16:11:12.000,1127,Elm,St,94115.0,,,,,,1.0,N,Y,5.0,Western Addition,124741180904,2025-08-07T23:55:01.000,POINT (-122.43650372 37.779347236),eas_address_point
M275750,8,otc alterations permit,2011-08-22T00:00:00.000,6011,024,2011-08-22T16:20:27.000,2011-08-22T16:26:41.000,2011-08-22T16:26:41.000,,issued,2011-08-22T16:26:41.000,149,Paris,St,94112.0,,,,,,1.0,N,Y,11.0,Excelsior,1247416193924,2025-08-07T23:55:01.000,POINT (-122.431190155 37.726175262),eas_address_point
201108192803,8,otc alterations permit,2011-08-19T00:00:00.000,1836,017,2011-08-19T07:58:00.000,2011-08-19T08:05:34.000,2011-08-19T08:05:34.000,2011-09-28T00:00:00.000,complete,2011-09-28T00:00:00.000,1430,18th,Av,94122.0,2 family dwelling,2 family dwelling,2.0,2.0,8000.0,8000.0,N,Y,7.0,Inner Sunset,1247148116589,2025-08-07T23:55:01.000,POINT (-122.475553954 37.761137671),eas_address_point
201108192804,8,otc alterations permit,2011-08-19T00:00:00.000,0233,044,2011-08-19T08:07:30.000,2011-08-19T09:17:04.000,2011-08-19T09:17:04.000,2011-11-21T16:41:25.000,complete,2011-11-21T16:41:25.000,4,Embarcadero Center,,94111.0,retail sales,retail sales,0.0,0.0,11600.0,11600.0,N,Y,3.0,Financial District/South Beach,124714963351,2025-08-07T23:55:01.000,POINT (-122.396063297 37.795030433),parcel_centroid
201108192805,8,otc alterations permit,2011-08-19T00:00:00.000,0810,001,2011-08-19T08:12:33.000,2011-08-19T08:54:47.000,2011-08-19T08:54:47.000,,issued,2011-08-19T08:54:47.000,201,Van Ness,Av,94102.0,theater,theater,0.0,0.0,1.0,1.0,N,Y,5.0,Hayes Valley,1247151369159,2025-08-07T23:55:01.000,POINT (-122.419993847 37.77744055),eas_address_point
201108192806,8,otc alterations permit,2011-08-19T00:00:00.000,0231,023,2011-08-19T08:15:28.000,2011-08-19T09:16:40.000,2011-08-19T09:16:40.000,,issued,2011-08-19T09:16:40.000,2,Embarcadero Center,,94111.0,office,office,0.0,0.0,1000.0,1000.0,N,Y,3.0,Financial District/South Beach,124715263348,2025-08-07T23:55:01.000,POINT (-122.398472752 37.794798594),parcel_centroid
201108192807,8,otc alterations permit,2011-08-19T00:00:00.000,0096,065,2011-08-19T08:20:29.000,2011-08-19T08:24:49.000,2011-08-19T08:24:49.000,2011-10-26T00:00:00.000,complete,2011-10-26T00:00:00.000,1273,Filbert,St,94109.0,apartments,apartments,3.0,3.0,17000.0,17000.0,N,Y,3.0,Russian Hill,1247153469786,2025-08-07T23:55:01.000,POINT (-122.420300469 37.799786865),eas_address_point
201108192808,8,otc alterations permit,2011-08-19T00:00:00.000,0489,002,2011-08-19T08:29:26.000,2011-08-25T08:45:25.000,2011-08-25T08:45:25.000,2011-10-25T00:00:00.000,complete,2011-10-25T00:00:00.000,3259,Pierce,St,94123.0,food/beverage hndlng,massage parlor,2.0,2.0,900.0,900.0,N,Y,2.0,Marina,1247155376412,2025-08-07T23:55:01.000,POINT (-122.439797572 37.800166357),eas_address_point
